Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.3.20-10.10.4.10-38163-10051-6,10.10.3.20,38163,10.10.4.10,10051,6,28/08/2026 09:39:36 AM,7076,3,4,239.0,97.0,239.0,0.0,79.66666666666667,137.98671433632055,97.0,0.0,24.25,48.49999999999999,47484.45449406444,989.2594686263426,1179.3333333333333,1704.9552095778547,4537.0,2.0,5582.0,2791.0,2469.216879903424,4537.0,1045.0,6097.0,2032.3333333333335,3165.7141900893916,5680.0,2.0,0,0,0,0,104,136,423.96834369700395,565.2911249293386,0.0,239.0,42.0,86.53488148882919,7488.285714285713,1,2,0,2,6,0,0,0,1.0,48.0,79.66666666666667,24.25,0,0,0,0,0,0,0,34,0,13,64240,508,1,32,0,0,0,0,1787899176009929.2,2826.5500025059996,1787899176012501.0,1787899176006570.0,No Label
10.10.3.20-10.10.4.10-38163-10051-6,10.10.3.20,38163,10.10.4.10,10051,6,28/08/2026 09:39:36 AM,164,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12195.121951219511,164.0,0.0,164.0,164.0,164.0,164.0,0.0,164.0,164.0,0,0,0,0,0,0,0,0,0,64,0,12195.121951219511,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-38279-10051-6,10.10.3.20,38279,10.10.4.10,10051,6,28/08/2026 09:39:38 AM,4969,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,36425.84020929764,1408.7341517407929,828.1666666666667,1000.2876419643836,2529.0,1.0,3657.0,1828.5,990.6566004423531,2529.0,1128.0,3912.0,1304.0,2217.1443344987715,3864.0,1.0,0,0,0,0,104,136,603.7432078889112,804.9909438518816,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787899178009111.2,1685.785394358764,1787899178010377.0,1787899178006744.0,No Label
10.10.3.20-10.10.4.10-38279-10051-6,10.10.3.20,38279,10.10.4.10,10051,6,28/08/2026 09:39:38 AM,136,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14705.882352941177,136.0,0.0,136.0,136.0,136.0,136.0,0.0,136.0,136.0,0,0,0,0,0,0,0,0,0,64,0,14705.882352941177,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-46775-10051-6,10.10.3.20,46775,10.10.4.10,10051,6,28/08/2026 09:39:41 AM,5505,3,4,309.0,98.0,309.0,0.0,103.0,178.40123317959436,98.0,0.0,24.5,49.00000000000001,73932.78837420527,1271.5712988192552,917.5,1051.8204694718581,2811.0,1.0,3965.0,1982.5,1171.6759364261093,2811.0,1154.0,4400.0,1466.6666666666665,2202.1204175370003,3999.0,1.0,0,0,0,0,104,136,544.959128065395,726.61217075386,0.0,309.0,50.875,109.79127925295342,12054.125,1,2,0,2,6,0,0,0,1.0,58.142857142857146,103.0,24.5,0,0,0,0,0,0,0,44,0,14,64240,507,1,32,0,0,0,0,1787899181008816.8,1952.4769524888125,1787899181010526.0,1787899181006210.0,No Label
10.10.3.20-10.10.4.10-46775-10051-6,10.10.3.20,46775,10.10.4.10,10051,6,28/08/2026 09:39:41 AM,1672,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1196.1722488038276,1672.0,0.0,1672.0,1672.0,1672.0,1672.0,0.0,1672.0,1672.0,0,0,0,0,0,0,0,0,0,64,0,1196.1722488038276,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-51009-10051-6,10.10.3.20,51009,10.10.4.10,10051,6,28/08/2026 09:39:43 AM,4871,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,37158.69431328269,1437.0765756518167,811.8333333333334,1037.78772717096,2638.0,1.0,3600.0,1800.0,1185.1109652686537,2638.0,962.0,3998.0,1332.6666666666665,2306.514325412555,3996.0,1.0,0,0,0,0,104,136,615.8899609936358,821.186614658181,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787899183008357.0,1636.9492458024877,1787899183009600.0,1787899183006088.0,No Label
10.10.3.20-10.10.4.10-51009-10051-6,10.10.3.20,51009,10.10.4.10,10051,6,28/08/2026 09:39:43 AM,150,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13333.333333333334,150.0,0.0,150.0,150.0,150.0,150.0,0.0,150.0,150.0,0,0,0,0,0,0,0,0,0,64,0,13333.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-34769-10051-6,10.10.3.20,34769,10.10.4.10,10051,6,28/08/2026 09:39:46 AM,6426,3,4,293.0,98.0,293.0,0.0,97.66666666666667,169.16362887256034,98.0,0.0,24.5,49.00000000000001,60846.560846560846,1089.3246187363834,1071.0,1301.9671270811716,3479.0,1.0,4707.0,2353.5,1591.6973644509185,3479.0,1228.0,5267.0,1755.6666666666665,2705.140538554944,4871.0,1.0,0,0,0,0,104,136,466.8534080298786,622.4712107065048,0.0,293.0,48.875,104.43239439943909,10906.124999999998,1,2,0,2,6,0,0,0,1.0,55.857142857142854,97.66666666666667,24.5,0,0,0,0,0,0,0,41,0,14,64240,507,1,32,0,0,0,0,1787899186008669.0,2299.3907979433743,1787899186010681.0,1787899186005648.0,No Label
10.10.3.20-10.10.4.10-34769-10051-6,10.10.3.20,34769,10.10.4.10,10051,6,28/08/2026 09:39:46 AM,563,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3552.3978685612788,563.0,0.0,563.0,563.0,563.0,563.0,0.0,563.0,563.0,0,0,0,0,0,0,0,0,0,64,0,3552.3978685612788,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-46137-10051-6,10.10.3.20,46137,10.10.4.10,10051,6,28/08/2026 09:39:48 AM,4379,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,41333.63781685316,1598.5384791048184,729.8333333333334,899.546645075544,2377.0,1.0,3266.0,1633.0,1052.1748904055828,2377.0,889.0,3595.0,1198.3333333333335,1955.548345946306,3455.0,1.0,0,0,0,0,104,136,685.0879196163507,913.4505594884677,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787899188007984.2,1512.2960261910805,1787899188009256.0,1787899188005956.0,No Label
10.10.3.20-10.10.4.10-46137-10051-6,10.10.3.20,46137,10.10.4.10,10051,6,28/08/2026 09:39:48 AM,137,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14598.540145985402,137.0,0.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,0,0,0,0,0,0,0,0,0,64,0,14598.540145985402,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-52953-10051-6,10.10.3.20,52953,10.10.4.10,10051,6,28/08/2026 09:39:51 AM,11373,3,4,361.0,98.0,361.0,0.0,120.33333333333333,208.4234471774549,98.0,0.0,24.5,49.00000000000001,40358.744394618836,615.4928339048624,1895.5,3315.806191561865,8585.0,1.0,9762.0,4881.0,5238.247035029944,8585.0,1177.0,10252.0,3417.333333333333,5544.809314424918,9815.0,1.0,0,0,0,0,104,136,263.7826431020839,351.7101908027785,0.0,361.0,57.375,127.38573311010931,16227.125,1,2,0,2,6,0,0,0,1.0,65.57142857142857,120.33333333333333,24.5,0,0,0,0,0,0,0,51,0,14,64240,507,1,32,0,0,0,0,1787899191011924.8,5141.031756450579,1787899191016545.0,1787899191006403.0,No Label
10.10.3.20-10.10.4.10-52953-10051-6,10.10.3.20,52953,10.10.4.10,10051,6,28/08/2026 09:39:51 AM,236,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8474.57627118644,236.0,0.0,236.0,236.0,236.0,236.0,0.0,236.0,236.0,0,0,0,0,0,0,0,0,0,64,0,8474.57627118644,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-56517-10051-6,10.10.3.20,56517,10.10.4.10,10051,6,28/08/2026 09:39:53 AM,5248,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,34489.329268292684,1333.841463414634,874.6666666666667,1190.6224702510308,3075.0,1.0,4157.0,2078.5,1409.2638149047891,3075.0,1082.0,4232.0,1410.6666666666665,2441.6142884029273,4230.0,1.0,0,0,0,0,104,136,571.6463414634146,762.1951219512194,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787899193008512.5,1936.8297765506738,1787899193010049.0,1787899193005957.0,No Label
10.10.3.20-10.10.4.10-56517-10051-6,10.10.3.20,56517,10.10.4.10,10051,6,28/08/2026 09:39:53 AM,248,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8064.516129032258,248.0,0.0,248.0,248.0,248.0,248.0,0.0,248.0,248.0,0,0,0,0,0,0,0,0,0,64,0,8064.516129032258,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-43377-10051-6,10.10.3.20,43377,10.10.4.10,10051,6,28/08/2026 09:39:56 AM,5219,3,4,206.0,98.0,206.0,0.0,68.66666666666667,118.9341554530629,98.0,0.0,24.5,49.00000000000001,58248.70664878329,1341.2531136232997,869.8333333333333,932.9391012636712,2455.0,1.0,3806.0,1903.0,780.6458864299485,2455.0,1351.0,3938.0,1312.6666666666665,1958.5638445895331,3564.0,1.0,0,0,0,0,104,136,574.8227629814141,766.4303506418854,0.0,206.0,38.0,76.05261336732617,5784.000000000001,1,2,0,2,6,0,0,0,1.0,43.42857142857143,68.66666666666667,24.5,0,0,0,0,0,0,0,29,0,14,64240,508,1,32,0,0,0,0,1787899196009809.8,1846.5060192608814,1787899196011395.0,1787899196007286.0,No Label
10.10.3.20-10.10.4.10-43377-10051-6,10.10.3.20,43377,10.10.4.10,10051,6,28/08/2026 09:39:56 AM,302,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6622.51655629139,302.0,0.0,302.0,302.0,302.0,302.0,0.0,302.0,302.0,0,0,0,0,0,0,0,0,0,64,0,6622.51655629139,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-55233-10051-6,10.10.3.20,55233,10.10.4.10,10051,6,28/08/2026 09:39:58 AM,3205,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,56474.25897035882,2184.0873634945397,534.1666666666666,530.1190117951502,1186.0,1.0,2304.0,1152.0,227.6883835420683,1313.0,991.0,2019.0,673.0,1114.9390117849496,1960.0,1.0,0,0,0,0,104,136,936.0374414976599,1248.04992199688,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787899198007392.2,1056.2756998845834,1787899198008049.0,1787899198005814.0,No Label
10.10.3.20-10.10.4.10-55233-10051-6,10.10.3.20,55233,10.10.4.10,10051,6,28/08/2026 09:39:58 AM,176,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11363.636363636364,176.0,0.0,176.0,176.0,176.0,176.0,0.0,176.0,176.0,0,0,0,0,0,0,0,0,0,64,0,11363.636363636364,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-46741-10051-6,10.10.3.20,46741,10.10.4.10,10051,6,28/08/2026 09:40:01 AM,7574,3,4,227.0,98.0,227.0,0.0,75.66666666666667,131.05851110604505,98.0,0.0,24.5,49.00000000000001,42909.955109585426,924.2144177449168,1262.3333333333333,1879.5952401159848,4939.0,1.0,6220.0,3110.0,2586.596605580391,4939.0,1281.0,6390.0,2130.0,3538.771114384201,6215.0,1.0,0,0,0,0,104,136,396.09189331925006,528.1225244256667,0.0,227.0,40.62499999999999,82.74735645324266,6847.125,1,2,0,2,6,0,0,0,1.0,46.42857142857143,75.66666666666667,24.5,0,0,0,0,0,0,0,32,0,14,64240,508,1,32,0,0,0,0,1787899201009175.5,3034.7525777785136,1787899201011801.0,1787899201005504.0,No Label
10.10.3.20-10.10.4.10-46741-10051-6,10.10.3.20,46741,10.10.4.10,10051,6,28/08/2026 09:40:01 AM,1572,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1272.264631043257,1572.0,0.0,1572.0,1572.0,1572.0,1572.0,0.0,1572.0,1572.0,0,0,0,0,0,0,0,0,0,64,0,1272.264631043257,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-41455-10051-6,10.10.3.20,41455,10.10.4.10,10051,6,28/08/2026 09:40:03 AM,4444,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,40729.07290729073,1575.1575157515751,740.6666666666667,749.2229752661531,1880.0,1.0,3144.0,1572.0,435.57777721091327,1880.0,1264.0,3250.0,1083.3333333333335,1648.0183049145217,2980.0,1.0,0,0,0,0,104,136,675.0675067506751,900.0900090009001,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787899203012719.8,1503.3485471329218,1787899203013920.0,1787899203010577.0,No Label
10.10.3.20-10.10.4.10-41455-10051-6,10.10.3.20,41455,10.10.4.10,10051,6,28/08/2026 09:40:03 AM,906,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2207.5055187637968,906.0,0.0,906.0,906.0,906.0,906.0,0.0,906.0,906.0,0,0,0,0,0,0,0,0,0,64,0,2207.5055187637968,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-59861-10051-6,10.10.3.20,59861,10.10.4.10,10051,6,28/08/2026 09:40:06 AM,11812,3,4,202.0,98.0,202.0,0.0,67.33333333333333,116.62475437630441,98.0,0.0,24.5,49.00000000000001,25397.900440230274,592.6176769387064,1968.6666666666665,3742.9039350037647,9553.0,1.0,10486.0,5243.0,6095.260453828039,9553.0,933.0,10915.0,3638.333333333333,6094.237797570204,10674.0,1.0,0,0,0,0,104,136,253.97900440230276,338.63867253640365,0.0,202.0,37.5,74.79304780526061,5593.999999999999,1,2,0,2,6,0,0,0,1.0,42.857142857142854,67.33333333333333,24.5,0,0,0,0,0,0,0,28,0,14,64240,508,1,32,0,0,0,0,1787899206012317.5,5580.172368902834,1787899206017236.0,1787899206006546.0,No Label
10.10.3.20-10.10.4.10-59861-10051-6,10.10.3.20,59861,10.10.4.10,10051,6,28/08/2026 09:40:06 AM,306,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6535.9477124183,306.0,0.0,306.0,306.0,306.0,306.0,0.0,306.0,306.0,0,0,0,0,0,0,0,0,0,64,0,6535.9477124183,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
