Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.3.20-10.10.4.10-47725-10051-6,10.10.3.20,47725,10.10.4.10,10051,6,27/08/2026 11:22:16 PM,3055,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,59247.135842880525,2291.3256955810148,509.16666666666663,577.6280521812168,1202.0,1.0,1851.0,925.5,485.78235867515815,1269.0,582.0,1857.0,619.0,1070.4073990775662,1855.0,1.0,0,0,0,0,104,136,981.9967266775777,1309.328968903437,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787862136007556.5,1029.4759993964567,1787862136008484.0,1787862136006084.0,No Label
10.10.3.20-10.10.4.10-47725-10051-6,10.10.3.20,47725,10.10.4.10,10051,6,27/08/2026 11:22:16 PM,185,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10810.810810810812,185.0,0.0,185.0,185.0,185.0,185.0,0.0,185.0,185.0,0,0,0,0,0,0,0,0,0,64,0,10810.810810810812,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-60063-10051-6,10.10.3.20,60063,10.10.4.10,10051,6,27/08/2026 11:22:21 PM,4316,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,41936.978683966634,1621.8721037998146,719.3333333333334,742.3855242841597,1841.0,1.0,3121.0,1560.5,396.6869042456532,1841.0,1280.0,3130.0,1043.3333333333335,1650.2685640020334,2946.0,1.0,0,0,0,0,104,136,695.0880444856348,926.7840593141797,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787862141007623.0,1454.2464257018707,1787862141008748.0,1787862141005538.0,No Label
10.10.3.20-10.10.4.10-60063-10051-6,10.10.3.20,60063,10.10.4.10,10051,6,27/08/2026 11:22:21 PM,1122,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1782.5311942959001,1122.0,0.0,1122.0,1122.0,1122.0,1122.0,0.0,1122.0,1122.0,0,0,0,0,0,0,0,0,0,64,0,1782.5311942959001,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-49201-10051-6,10.10.3.20,49201,10.10.4.10,10051,6,27/08/2026 11:22:21 PM,9158,3,4,1139.0,98.0,1139.0,0.0,379.6666666666667,657.6019566069838,98.0,0.0,24.5,49.00000000000001,135073.16007861978,764.359030355973,1526.3333333333333,2039.5515847035265,5522.0,1.0,6691.0,3345.5,3078.0358185050413,5522.0,1169.0,8059.0,2686.333333333333,3733.698211335958,6950.0,1.0,0,0,0,0,104,136,327.58244158113126,436.7765887748417,0.0,1139.0,154.625,399.22315188375535,159379.125,1,2,0,2,6,0,0,0,1.0,176.71428571428572,379.6666666666667,24.5,0,0,0,0,0,0,0,162,0,14,64240,501,1,32,0,0,0,0,1787862141009784.2,3589.701545741651,1787862141013329.0,1787862141005600.0,No Label
10.10.3.20-10.10.4.10-49201-10051-6,10.10.3.20,49201,10.10.4.10,10051,6,27/08/2026 11:22:21 PM,242,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8264.462809917355,242.0,0.0,242.0,242.0,242.0,242.0,0.0,242.0,242.0,0,0,0,0,0,0,0,0,0,64,0,8264.462809917355,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-59355-10051-6,10.10.3.20,59355,10.10.4.10,10051,6,27/08/2026 11:22:26 PM,2629,3,4,177.0,97.0,177.0,0.0,59.0,102.19099764656376,97.0,0.0,24.25,48.49999999999999,104222.13769494105,2662.6093571700267,438.1666666666667,359.5171298654164,867.0,1.0,1455.0,727.5,228.39549032325485,889.0,566.0,1840.0,613.3333333333333,810.9231365137717,1533.0,1.0,0,0,0,0,104,136,1141.1182959300115,1521.4910612400154,0.0,177.0,34.25,66.92586516864336,4479.071428571429,1,2,0,2,6,0,0,0,1.0,39.142857142857146,59.0,24.25,0,0,0,0,0,0,0,25,0,13,64240,508,1,32,0,0,0,0,1787862146007582.0,785.4117550686392,1787862146008100.0,1787862146006439.0,No Label
10.10.3.20-10.10.4.10-59355-10051-6,10.10.3.20,59355,10.10.4.10,10051,6,27/08/2026 11:22:26 PM,211,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9478.67298578199,211.0,0.0,211.0,211.0,211.0,211.0,0.0,211.0,211.0,0,0,0,0,0,0,0,0,0,64,0,9478.67298578199,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-38839-10051-6,10.10.3.20,38839,10.10.4.10,10051,6,27/08/2026 11:22:26 PM,4878,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,37105.371053710536,1435.0143501435014,813.0,1083.4797644626317,2889.0,1.0,3779.0,1889.5,1413.5064555919084,2889.0,890.0,4063.0,1354.3333333333335,2157.163492490389,3842.0,1.0,0,0,0,0,104,136,615.0061500615005,820.0082000820007,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787862146008698.5,1831.350776521709,1787862146010311.0,1787862146006387.0,No Label
10.10.3.20-10.10.4.10-38839-10051-6,10.10.3.20,38839,10.10.4.10,10051,6,27/08/2026 11:22:26 PM,138,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14492.753623188406,138.0,0.0,138.0,138.0,138.0,138.0,0.0,138.0,138.0,0,0,0,0,0,0,0,0,0,64,0,14492.753623188406,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
