Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.3.20-10.10.4.10-50875-10051-6,10.10.3.20,50875,10.10.4.10,10051,6,28/08/2026 01:29:31 AM,7229,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,25038.0412228524,968.3220362429105,1204.8333333333333,1349.3406414492474,3664.0,1.0,5276.0,2638.0,1450.9831149947954,3664.0,1612.0,5686.0,1895.3333333333335,2655.0010043940347,4930.0,1.0,0,0,0,0,104,136,414.99515838981876,553.3268778530917,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787869771009333.0,2681.149504721187,1787869771011835.0,1787869771005873.0,No Label
10.10.3.20-10.10.4.10-50875-10051-6,10.10.3.20,50875,10.10.4.10,10051,6,28/08/2026 01:29:31 AM,188,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10638.297872340427,188.0,0.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,0,0,0,0,0,0,0,0,0,64,0,10638.297872340427,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-53007-10051-6,10.10.3.20,53007,10.10.4.10,10051,6,28/08/2026 01:29:36 AM,5666,4,4,138.0,43.0,138.0,0.0,34.5,69.0,43.0,0.0,10.75,21.5,31944.934698199788,1411.9308153900458,809.4285714285714,942.1282391732132,2664.0,39.0,5499.0,1833.0,729.6855487125944,2664.0,1297.0,4492.0,1497.3333333333335,2085.247307475383,3903.0,206.0,0,0,0,0,136,136,705.9654076950229,705.9654076950229,0.0,138.0,20.11111111111111,46.43932720347175,2156.6111111111113,1,2,0,2,7,0,0,0,1.0,22.625,34.5,10.75,0,0,0,0,0,0,0,17,0,5,64240,508,1,32,0,0,0,0,1787869776009071.8,1966.5051407891108,1787869776011021.0,1787869776006028.0,No Label
10.10.3.20-10.10.4.10-44705-10051-6,10.10.3.20,44705,10.10.4.10,10051,6,28/08/2026 01:29:36 AM,6509,3,4,238.0,98.0,238.0,0.0,79.33333333333333,137.40936406713095,98.0,0.0,24.5,49.00000000000001,51620.83269319404,1075.4340144415426,1084.8333333333333,1350.7647340179808,3663.0,1.0,4958.0,2479.0,1674.4288578497446,3663.0,1295.0,5309.0,1769.6666666666665,2615.4419002022073,4774.0,1.0,0,0,0,0,104,136,460.9002919035182,614.5337225380242,0.0,238.0,42.0,86.30179604156567,7448.0,1,2,0,2,6,0,0,0,1.0,48.0,79.33333333333333,24.5,0,0,0,0,0,0,0,34,0,14,64240,508,1,32,0,0,0,0,1787869776009068.2,2479.9058281851485,1787869776011370.0,1787869776005973.0,No Label
10.10.3.20-10.10.4.10-44705-10051-6,10.10.3.20,44705,10.10.4.10,10051,6,28/08/2026 01:29:36 AM,383,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5221.9321148825065,383.0,0.0,383.0,383.0,383.0,383.0,0.0,383.0,383.0,0,0,0,0,0,0,0,0,0,64,0,5221.9321148825065,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-36167-10051-6,10.10.3.20,36167,10.10.4.10,10051,6,28/08/2026 01:29:41 AM,3988,3,4,260.0,98.0,260.0,0.0,86.66666666666667,150.1110699893027,98.0,0.0,24.5,49.00000000000001,89769.30792377131,1755.2657973921764,664.6666666666666,570.1784515979771,1271.0,1.0,2534.0,1267.0,5.656854249492381,1271.0,1263.0,2795.0,931.6666666666667,1259.614755920767,2365.0,1.0,0,0,0,0,104,136,752.2567703109328,1003.0090270812436,0.0,260.0,44.75,93.49064124285383,8740.5,1,2,0,2,6,0,0,0,1.0,51.142857142857146,86.66666666666667,24.5,0,0,0,0,0,0,0,37,0,14,64240,508,1,32,0,0,0,0,1787869781008417.0,1283.0003897115541,1787869781009434.0,1787869781006541.0,No Label
10.10.3.20-10.10.4.10-36167-10051-6,10.10.3.20,36167,10.10.4.10,10051,6,28/08/2026 01:29:41 AM,246,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8130.081300813007,246.0,0.0,246.0,246.0,246.0,246.0,0.0,246.0,246.0,0,0,0,0,0,0,0,0,0,64,0,8130.081300813007,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-43329-10051-6,10.10.3.20,43329,10.10.4.10,10051,6,28/08/2026 01:29:41 AM,4477,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,40428.85861067679,1563.5470180924726,746.1666666666667,712.045902078417,1835.0,1.0,3177.0,1588.5,348.6036431249679,1835.0,1342.0,3227.0,1075.6666666666665,1502.8577222522872,2793.0,1.0,0,0,0,0,104,136,670.0915791824883,893.4554389099843,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787869781008664.8,1549.7899588869025,1787869781010026.0,1787869781006508.0,No Label
10.10.3.20-10.10.4.10-43329-10051-6,10.10.3.20,43329,10.10.4.10,10051,6,28/08/2026 01:29:41 AM,87,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,22988.505747126437,87.0,0.0,87.0,87.0,87.0,87.0,0.0,87.0,87.0,0,0,0,0,0,0,0,0,0,64,0,22988.505747126437,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-42935-10051-6,10.10.3.20,42935,10.10.4.10,10051,6,28/08/2026 01:29:46 AM,4283,4,4,138.0,43.0,138.0,0.0,34.5,69.0,43.0,0.0,10.75,21.5,42260.09806210599,1867.8496381041325,611.8571428571429,762.4968696266734,1911.0,1.0,4264.0,1421.3333333333333,429.4022977737,1911.0,1109.0,3265.0,1088.3333333333333,1819.606917258047,3189.0,1.0,0,0,0,0,136,136,933.9248190520663,933.9248190520663,0.0,138.0,20.11111111111111,46.43932720347175,2156.6111111111113,1,2,0,2,7,0,0,0,1.0,22.625,34.5,10.75,0,0,0,0,0,0,0,17,0,5,64240,508,1,32,0,0,0,0,1787869786008965.0,1533.5048092523218,1787869786010708.0,1787869786006536.0,No Label
10.10.3.20-10.10.4.10-53917-10051-6,10.10.3.20,53917,10.10.4.10,10051,6,28/08/2026 01:29:46 AM,14216,3,4,252.0,97.0,252.0,0.0,84.0,145.4922678357857,97.0,0.0,24.25,48.49999999999999,24549.80303882949,492.40292628024764,2369.3333333333335,4479.3056009460515,11458.0,1.0,12654.0,6327.0,7256.329788536351,11458.0,1196.0,13085.0,4361.666666666666,7165.867730661328,12632.0,1.0,0,0,0,0,104,136,211.02982554867756,281.37310073157005,0.0,252.0,43.625,90.78064220966935,8241.125,1,2,0,2,6,0,0,0,1.0,49.857142857142854,84.0,24.25,0,0,0,0,0,0,0,36,0,13,64240,508,1,32,0,0,0,0,1787869786013346.2,6798.444014686988,1787869786019436.0,1787869786006395.0,No Label
10.10.3.20-10.10.4.10-53917-10051-6,10.10.3.20,53917,10.10.4.10,10051,6,28/08/2026 01:29:46 AM,437,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4576.659038901602,437.0,0.0,437.0,437.0,437.0,437.0,0.0,437.0,437.0,0,0,0,0,0,0,0,0,0,64,0,4576.659038901602,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-37181-10051-6,10.10.3.20,37181,10.10.4.10,10051,6,28/08/2026 01:29:51 AM,3143,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,57588.291441298126,2227.1714922049,523.8333333333333,463.1191711284112,1075.0,1.0,1644.0,822.0,427.0924958366747,1124.0,520.0,2090.0,696.6666666666667,865.5786118737763,1666.0,1.0,0,0,0,0,104,136,954.5020680878142,1272.6694241170856,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787869791007736.5,975.6083572144443,1787869791008458.0,1787869791006330.0,No Label
10.10.3.20-10.10.4.10-37181-10051-6,10.10.3.20,37181,10.10.4.10,10051,6,28/08/2026 01:29:51 AM,151,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13245.03311258278,151.0,0.0,151.0,151.0,151.0,151.0,0.0,151.0,151.0,0,0,0,0,0,0,0,0,0,64,0,13245.03311258278,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-35193-10051-6,10.10.3.20,35193,10.10.4.10,10051,6,28/08/2026 01:29:51 AM,8538,3,4,358.0,98.0,358.0,0.0,119.33333333333333,206.69139636988604,98.0,0.0,24.5,49.00000000000001,53408.29234012649,819.8641368001873,1423.0,2340.970653382908,6125.0,1.0,7096.0,3548.0,3644.428350235466,6125.0,971.0,7661.0,2553.666666666667,4089.092849683574,7270.0,1.0,0,0,0,0,104,136,351.3703443429374,468.4937924572499,0.0,358.0,57.0,126.36455199145051,15968.0,1,2,0,2,6,0,0,0,1.0,65.14285714285714,119.33333333333333,24.5,0,0,0,0,0,0,0,51,0,14,64240,507,1,32,0,0,0,0,1787869791010587.0,3662.5340385221452,1787869791013922.0,1787869791006530.0,No Label
10.10.3.20-10.10.4.10-35193-10051-6,10.10.3.20,35193,10.10.4.10,10051,6,28/08/2026 01:29:51 AM,227,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8810.57268722467,227.0,0.0,227.0,227.0,227.0,227.0,0.0,227.0,227.0,0,0,0,0,0,0,0,0,0,64,0,8810.57268722467,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-51983-10051-6,10.10.3.20,51983,10.10.4.10,10051,6,28/08/2026 01:29:56 AM,4591,3,4,206.0,98.0,206.0,0.0,68.66666666666667,118.9341554530629,98.0,0.0,24.5,49.00000000000001,66216.51056414725,1524.7222827270748,765.1666666666666,682.5046275789392,1575.0,1.0,3122.0,1561.0,123.03657992645927,1648.0,1474.0,3016.0,1005.3333333333333,1327.978287975121,2511.0,1.0,0,0,0,0,104,136,653.452406883032,871.2698758440428,0.0,206.0,38.0,76.05261336732617,5784.000000000001,1,2,0,2,6,0,0,0,1.0,43.42857142857143,68.66666666666667,24.5,0,0,0,0,0,0,0,29,0,14,64240,508,1,32,0,0,0,0,1787869796008125.0,1567.3698510562208,1787869796009411.0,1787869796005858.0,No Label
10.10.3.20-10.10.4.10-51983-10051-6,10.10.3.20,51983,10.10.4.10,10051,6,28/08/2026 01:29:56 AM,723,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2766.2517289073307,723.0,0.0,723.0,723.0,723.0,723.0,0.0,723.0,723.0,0,0,0,0,0,0,0,0,0,64,0,2766.2517289073307,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-40281-10051-6,10.10.3.20,40281,10.10.4.10,10051,6,28/08/2026 01:29:56 AM,5615,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,32235.08459483526,1246.660730186999,935.8333333333333,1033.4589332269893,2632.0,2.0,4383.0,2191.5,622.9610742253484,2632.0,1751.0,3961.0,1320.3333333333335,2008.5463234223237,3632.0,2.0,0,0,0,0,104,136,534.2831700801424,712.3775601068567,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787869796008643.8,2090.361407149491,1787869796010417.0,1787869796005804.0,No Label
10.10.3.20-10.10.4.10-40281-10051-6,10.10.3.20,40281,10.10.4.10,10051,6,28/08/2026 01:29:56 AM,204,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9803.921568627451,204.0,0.0,204.0,204.0,204.0,204.0,0.0,204.0,204.0,0,0,0,0,0,0,0,0,0,64,0,9803.921568627451,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-39391-10051-6,10.10.3.20,39391,10.10.4.10,10051,6,28/08/2026 01:30:01 AM,3344,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,54126.7942583732,2093.3014354066986,557.3333333333334,616.3961929365453,1383.0,1.0,1959.0,979.5,320.319371877506,1206.0,753.0,2730.0,910.0,1574.4341840801094,2728.0,1.0,0,0,0,0,104,136,897.1291866028707,1196.1722488038276,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787869801007745.8,925.5738310187181,1787869801008368.0,1787869801006371.0,No Label
10.10.3.20-10.10.4.10-39391-10051-6,10.10.3.20,39391,10.10.4.10,10051,6,28/08/2026 01:30:01 AM,203,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9852.216748768473,203.0,0.0,203.0,203.0,203.0,203.0,0.0,203.0,203.0,0,0,0,0,0,0,0,0,0,64,0,9852.216748768473,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-40045-10051-6,10.10.3.20,40045,10.10.4.10,10051,6,28/08/2026 01:30:01 AM,5096,3,4,228.0,98.0,228.0,0.0,76.0,131.63586137523467,98.0,0.0,24.5,49.00000000000001,63971.742543171116,1373.6263736263736,849.3333333333334,1015.7906608483199,2649.0,1.0,3397.0,1698.5,1344.209991035627,2649.0,748.0,4458.0,1486.0,2320.4764596952928,4160.0,1.0,0,0,0,0,104,136,588.6970172684458,784.9293563579278,0.0,228.0,40.75,83.06924822098729,6900.500000000001,1,2,0,2,6,0,0,0,1.0,46.57142857142857,76.0,24.5,0,0,0,0,0,0,0,32,0,14,64240,508,1,32,0,0,0,0,1787869801008517.0,1605.7971151425077,1787869801009901.0,1787869801006317.0,No Label
10.10.3.20-10.10.4.10-40045-10051-6,10.10.3.20,40045,10.10.4.10,10051,6,28/08/2026 01:30:01 AM,168,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11904.761904761905,168.0,0.0,168.0,168.0,168.0,168.0,0.0,168.0,168.0,0,0,0,0,0,0,0,0,0,64,0,11904.761904761905,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-56033-10051-6,10.10.3.20,56033,10.10.4.10,10051,6,28/08/2026 01:30:06 AM,5855,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,30913.748932536295,1195.5593509820667,975.8333333333333,1390.8510224559159,3684.0,1.0,4638.0,2319.0,1930.4015126392746,3684.0,954.0,4992.0,1664.0,2703.9617231018638,4784.0,1.0,0,0,0,0,104,136,512.3825789923143,683.1767719897523,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787869806008542.5,2255.2376537739874,1787869806010526.0,1787869806005772.0,No Label
10.10.3.20-10.10.4.10-56033-10051-6,10.10.3.20,56033,10.10.4.10,10051,6,28/08/2026 01:30:06 AM,118,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16949.15254237288,118.0,0.0,118.0,118.0,118.0,118.0,0.0,118.0,118.0,0,0,0,0,0,0,0,0,0,64,0,16949.15254237288,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
