Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.3.20-10.10.4.10-37365-10051-6,10.10.3.20,37365,10.10.4.10,10051,6,28/08/2026 09:53:41 AM,3174,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,630.1197227473219,3174.0,0.0,3174.0,3174.0,3174.0,3174.0,0.0,3174.0,3174.0,0,0,0,0,0,0,0,0,0,64,0,630.1197227473219,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-53763-10051-6,10.10.3.20,53763,10.10.4.10,10051,6,28/08/2026 09:53:43 AM,3428,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,52800.46674445741,2042.007001166861,571.3333333333333,477.88478388275416,1192.0,1.0,1729.0,864.5,307.59144981614816,1082.0,647.0,2429.0,809.6666666666667,995.8515618973208,1922.0,1.0,0,0,0,0,104,136,875.1458576429404,1166.8611435239206,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787900023007717.5,1025.4297879425972,1787900023008432.0,1787900023006241.0,No Label
10.10.3.20-10.10.4.10-53763-10051-6,10.10.3.20,53763,10.10.4.10,10051,6,28/08/2026 09:53:43 AM,134,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14925.373134328358,134.0,0.0,134.0,134.0,134.0,134.0,0.0,134.0,134.0,0,0,0,0,0,0,0,0,0,64,0,14925.373134328358,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-57573-10051-6,10.10.3.20,57573,10.10.4.10,10051,6,28/08/2026 09:53:46 AM,4744,3,4,267.0,98.0,267.0,0.0,89.0,154.1525218736301,98.0,0.0,24.5,49.00000000000001,76939.29173693086,1475.5480607082632,790.6666666666667,768.6509394170196,1958.0,1.0,3408.0,1704.0,359.21024484276614,1958.0,1450.0,3355.0,1118.3333333333335,1512.9092283852767,2840.0,1.0,0,0,0,0,104,136,632.3777403035414,843.1703204047218,0.0,267.0,45.625,95.79731207085092,9177.125,1,2,0,2,6,0,0,0,1.0,52.142857142857146,89.0,24.5,0,0,0,0,0,0,0,38,0,14,64240,507,1,32,0,0,0,0,1787900026008951.2,1703.0222889518113,1787900026010473.0,1787900026006612.0,No Label
10.10.3.20-10.10.4.10-57573-10051-6,10.10.3.20,57573,10.10.4.10,10051,6,28/08/2026 09:53:46 AM,1430,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1398.6013986013986,1430.0,0.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,0,0,0,0,0,0,0,0,0,64,0,1398.6013986013986,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-50113-10051-6,10.10.3.20,50113,10.10.4.10,10051,6,28/08/2026 09:53:48 AM,5424,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,33370.20648967552,1290.5604719764012,904.0,910.1083451985263,2345.0,0.0,3691.0,1845.5,706.399674405361,2345.0,1346.0,4140.0,1380.0,2034.1130745364183,3716.0,0.0,0,0,0,0,104,136,553.0973451327434,737.4631268436578,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787900028008999.2,1807.1890869063297,1787900028010499.0,1787900028006446.0,No Label
10.10.3.20-10.10.4.10-50113-10051-6,10.10.3.20,50113,10.10.4.10,10051,6,28/08/2026 09:53:48 AM,427,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4683.840749414519,427.0,0.0,427.0,427.0,427.0,427.0,0.0,427.0,427.0,0,0,0,0,0,0,0,0,0,64,0,4683.840749414519,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-54145-10051-6,10.10.3.20,54145,10.10.4.10,10051,6,28/08/2026 09:53:51 AM,6695,3,4,357.0,98.0,357.0,0.0,119.0,206.11404610069638,98.0,0.0,24.5,49.00000000000001,67961.16504854368,1045.5563853622104,1115.8333333333333,1284.3092176990192,3502.0,2.0,4767.0,2383.5,1581.7978695143067,3502.0,1265.0,5514.0,1838.0,2639.6251627835345,4863.0,2.0,0,0,0,0,104,136,448.09559372666166,597.4607916355488,0.0,357.0,56.875,126.02430321172183,15882.125000000002,1,2,0,2,6,0,0,0,1.0,65.0,119.0,24.5,0,0,0,0,0,0,0,51,0,14,64240,507,1,32,0,0,0,0,1787900031009175.2,2397.99625990117,1787900031011410.0,1787900031006078.0,No Label
10.10.3.20-10.10.4.10-54145-10051-6,10.10.3.20,54145,10.10.4.10,10051,6,28/08/2026 09:53:51 AM,237,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8438.818565400845,237.0,0.0,237.0,237.0,237.0,237.0,0.0,237.0,237.0,0,0,0,0,0,0,0,0,0,64,0,8438.818565400845,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-34773-10051-6,10.10.3.20,34773,10.10.4.10,10051,6,28/08/2026 09:53:53 AM,3297,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,54898.39247801031,2123.1422505307855,549.5,581.7476256934789,1179.0,1.0,2188.0,1094.0,217.78888860545663,1248.0,940.0,2118.0,706.0,1221.0958193360584,2116.0,1.0,0,0,0,0,104,136,909.9181073703367,1213.2241431604489,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787900033007770.0,1080.564551519251,1787900033008442.0,1787900033006156.0,No Label
