Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.3.20-10.10.4.10-41391-10051-6,10.10.3.20,41391,10.10.4.10,10051,6,27/08/2026 10:18:51 PM,7832,3,4,360.0,98.0,360.0,0.0,120.0,207.84609690826528,98.0,0.0,24.5,49.00000000000001,58478.03881511746,893.7691521961184,1305.3333333333335,1764.534348395255,4776.0,1.0,5715.0,2857.5,2713.168719412783,4776.0,939.0,6978.0,2326.0,3197.961694579846,5973.0,1.0,0,0,0,0,104,136,383.043922369765,510.72522982635337,0.0,360.0,57.25,127.04526752303684,16140.5,1,2,0,2,6,0,0,0,1.0,65.42857142857143,120.0,24.5,0,0,0,0,0,0,0,51,0,14,64240,507,1,32,0,0,0,0,1787858331010112.2,3087.7008605379287,1787858331013210.0,1787858331006576.0,No Label
10.10.3.20-10.10.4.10-41391-10051-6,10.10.3.20,41391,10.10.4.10,10051,6,27/08/2026 10:18:51 PM,424,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4716.981132075472,424.0,0.0,424.0,424.0,424.0,424.0,0.0,424.0,424.0,0,0,0,0,0,0,0,0,0,64,0,4716.981132075472,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-36513-10051-6,10.10.3.20,36513,10.10.4.10,10051,6,27/08/2026 10:18:56 PM,4159,3,4,206.0,98.0,206.0,0.0,68.66666666666667,118.9341554530629,98.0,0.0,24.5,49.00000000000001,73094.49386871843,1683.0968982928587,693.1666666666667,645.2653459365896,1681.0,1.0,2555.0,1277.5,724.7844507162113,1790.0,765.0,2478.0,826.0,1069.2469312558255,2034.0,1.0,0,0,0,0,104,136,721.3272421255109,961.7696561673479,0.0,206.0,38.0,76.05261336732617,5784.000000000001,1,2,0,2,6,0,0,0,1.0,43.42857142857143,68.66666666666667,24.5,0,0,0,0,0,0,0,29,0,14,64240,508,1,32,0,0,0,0,1787858336007677.8,1367.4853746932724,1787858336008550.0,1787858336005661.0,No Label
10.10.3.20-10.10.4.10-36513-10051-6,10.10.3.20,36513,10.10.4.10,10051,6,27/08/2026 10:18:56 PM,703,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2844.9502133712663,703.0,0.0,703.0,703.0,703.0,703.0,0.0,703.0,703.0,0,0,0,0,0,0,0,0,0,64,0,2844.9502133712663,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-39567-10051-6,10.10.3.20,39567,10.10.4.10,10051,6,27/08/2026 10:18:56 PM,5573,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,32478.019020276333,1256.055984209582,928.8333333333334,1057.2304226925496,2471.0,1.0,4280.0,2140.0,468.10468914549443,2471.0,1809.0,3845.0,1281.6666666666665,2218.179734226542,3843.0,1.0,0,0,0,0,104,136,538.3097075183923,717.7462766911897,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787858336008419.2,1964.7215875707852,1787858336009785.0,1787858336005585.0,No Label
10.10.3.20-10.10.4.10-39567-10051-6,10.10.3.20,39567,10.10.4.10,10051,6,27/08/2026 10:18:56 PM,1038,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1926.7822736030828,1038.0,0.0,1038.0,1038.0,1038.0,1038.0,0.0,1038.0,1038.0,0,0,0,0,0,0,0,0,0,64,0,1926.7822736030828,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-46003-10051-6,10.10.3.20,46003,10.10.4.10,10051,6,27/08/2026 10:19:01 PM,3395,3,4,227.0,97.0,227.0,0.0,75.66666666666667,131.05851110604505,97.0,0.0,24.25,48.49999999999999,95434.46244477172,2061.855670103093,565.8333333333333,541.6875175474017,1289.0,3.0,2026.0,1013.0,551.5432893255071,1403.0,623.0,2106.0,702.0,1012.4144408294461,1863.0,3.0,0,0,0,0,104,136,883.6524300441827,1178.20324005891,0.0,227.0,40.49999999999999,82.64899964825432,6830.857142857142,1,2,0,2,6,0,0,0,1.0,46.285714285714285,75.66666666666667,24.25,0,0,0,0,0,0,0,32,0,13,64240,508,1,32,0,0,0,0,1787858341007881.2,1090.5655738346654,1787858341008705.0,1787858341006290.0,No Label
10.10.3.20-10.10.4.10-37107-10051-6,10.10.3.20,37107,10.10.4.10,10051,6,27/08/2026 10:19:01 PM,3650,4,4,138.0,43.0,138.0,0.0,34.5,69.0,43.0,0.0,10.75,21.5,49589.04109589041,2191.780821917808,521.4285714285714,562.0219026404747,1325.0,1.0,3493.0,1164.3333333333333,306.0544613844623,1467.0,855.0,2325.0,775.0,1154.5159158712365,2102.0,1.0,0,0,0,0,136,136,1095.890410958904,1095.890410958904,0.0,138.0,20.11111111111111,46.43932720347175,2156.6111111111113,1,2,0,2,7,0,0,0,1.0,22.625,34.5,10.75,0,0,0,0,0,0,0,17,0,5,64240,508,1,32,0,0,0,0,1787858341008347.0,1243.7963119518404,1787858341009634.0,1787858341006284.0,No Label
10.10.3.20-10.10.4.10-46003-10051-6,10.10.3.20,46003,10.10.4.10,10051,6,27/08/2026 10:19:01 PM,357,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5602.240896358543,357.0,0.0,357.0,357.0,357.0,357.0,0.0,357.0,357.0,0,0,0,0,0,0,0,0,0,64,0,5602.240896358543,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-35135-10051-6,10.10.3.20,35135,10.10.4.10,10051,6,27/08/2026 10:19:06 PM,4481,4,4,138.0,43.0,138.0,0.0,34.5,69.0,43.0,0.0,10.75,21.5,40392.769471100204,1785.3157777281858,640.1428571428572,562.1676584351649,1531.0,35.0,4265.0,1421.6666666666667,804.5603354213612,2075.0,523.0,2950.0,983.3333333333333,713.785915617094,1677.0,251.0,0,0,0,0,136,136,892.6578888640929,892.6578888640929,0.0,138.0,20.11111111111111,46.43932720347175,2156.6111111111113,1,2,0,2,7,0,0,0,1.0,22.625,34.5,10.75,0,0,0,0,0,0,0,17,0,5,64240,508,1,32,0,0,0,0,1787858346008770.0,1285.1896747173157,1787858346009747.0,1787858346006640.0,No Label
10.10.3.20-10.10.4.10-43945-10051-6,10.10.3.20,43945,10.10.4.10,10051,6,27/08/2026 10:19:06 PM,4453,3,4,203.0,98.0,203.0,0.0,67.66666666666667,117.20210464549403,98.0,0.0,24.5,49.00000000000001,67594.87985627666,1571.973950145969,742.1666666666666,590.0326827105993,1498.0,1.0,2744.0,1372.0,333.75440072005046,1608.0,1136.0,2955.0,985.0,1145.1711662454657,2242.0,1.0,0,0,0,0,104,136,673.7031214911295,898.2708286548393,0.0,203.0,37.625,75.10742306856227,5641.125,1,2,0,2,6,0,0,0,1.0,43.0,67.66666666666667,24.5,0,0,0,0,0,0,0,29,0,14,64240,508,1,32,0,0,0,0,1787858346008735.0,1448.792226879571,1787858346009990.0,1787858346006644.0,No Label
10.10.3.20-10.10.4.10-43945-10051-6,10.10.3.20,43945,10.10.4.10,10051,6,27/08/2026 10:19:06 PM,158,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12658.227848101267,158.0,0.0,158.0,158.0,158.0,158.0,0.0,158.0,158.0,0,0,0,0,0,0,0,0,0,64,0,12658.227848101267,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-44417-10051-6,10.10.3.20,44417,10.10.4.10,10051,6,27/08/2026 10:19:06 PM,6668,3,3,111.0,0.0,111.0,0.0,37.0,64.08587988004847,0.0,0.0,0.0,0.0,16646.670665866826,899.8200359928014,1333.6,1272.8954395393205,3211.0,41.0,5134.0,2567.0,910.7535341682732,3211.0,1923.0,4786.0,2393.0,2884.995667241114,4433.0,353.0,0,0,0,0,104,104,449.9100179964007,449.9100179964007,0.0,111.0,15.857142857142858,41.95405650402422,1760.142857142857,1,2,0,1,5,0,0,0,1.0,18.5,37.0,0.0,0,0,0,0,0,0,0,18,0,0,64240,509,1,32,0,0,0,0,1787858346014087.0,2544.9555988268244,1787858346016434.0,1787858346011382.0,No Label
10.10.3.20-10.10.4.10-45453-10051-6,10.10.3.20,45453,10.10.4.10,10051,6,27/08/2026 10:19:11 PM,3012,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,60092.9614873838,2324.0371845949535,502.00000000000006,436.3833177379722,1031.0,1.0,1766.0,883.0,363.4528855298854,1140.0,626.0,1981.0,660.3333333333333,904.1246226783857,1691.0,1.0,0,0,0,0,104,136,996.0159362549801,1328.0212483399735,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787858351007297.2,934.7366496327544,1787858351007914.0,1787858351005927.0,No Label
10.10.3.20-10.10.4.10-45453-10051-6,10.10.3.20,45453,10.10.4.10,10051,6,27/08/2026 10:19:11 PM,282,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7092.198581560283,282.0,0.0,282.0,282.0,282.0,282.0,0.0,282.0,282.0,0,0,0,0,0,0,0,0,0,64,0,7092.198581560283,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-60093-10051-6,10.10.3.20,60093,10.10.4.10,10051,6,27/08/2026 10:19:16 PM,3929,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,46067.70170526851,1781.6238228556883,654.8333333333334,599.9608042753015,1541.0,1.0,2620.0,1310.0,326.683332908185,1541.0,1079.0,2950.0,983.3333333333333,1402.8807266953713,2590.0,1.0,0,0,0,0,104,136,763.5530669381521,1018.0707559175362,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787858356008040.8,1265.5686386627424,1787858356009113.0,1787858356006234.0,No Label
10.10.3.20-10.10.4.10-60093-10051-6,10.10.3.20,60093,10.10.4.10,10051,6,27/08/2026 10:19:16 PM,221,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9049.773755656108,221.0,0.0,221.0,221.0,221.0,221.0,0.0,221.0,221.0,0,0,0,0,0,0,0,0,0,64,0,9049.773755656108,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
172.18.0.9-172.18.0.10-7777-41050-6,172.18.0.10,41050,172.18.0.9,7777,6,27/08/2026 10:19:16 PM,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,64,0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
172.18.0.9-172.18.0.10-7777-41050-6,172.18.0.9,7777,172.18.0.10,41050,6,27/08/2026 10:19:16 PM,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,64,0,666666.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,128,0,0,32,0,0,0,0,0,0,0,0,No Label
172.18.0.8-172.18.0.10-7777-45460-6,172.18.0.10,45460,172.18.0.8,7777,6,27/08/2026 10:19:16 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,399999.99999999994,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,64,0,399999.99999999994,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,125,0,0,32,0,0,0,0,0,0,0,0,No Label
172.18.0.8-172.18.0.10-7777-45460-6,172.18.0.8,7777,172.18.0.10,45460,6,27/08/2026 10:19:16 PM,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,64,0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,127,0,0,32,0,0,0,0,0,0,0,0,No Label
172.18.0.10-172.18.0.11-55508-7777-6,172.18.0.10,55508,172.18.0.11,7777,6,27/08/2026 10:19:16 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,399999.99999999994,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,64,0,399999.99999999994,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
172.18.0.10-172.18.0.11-55508-7777-6,172.18.0.11,7777,172.18.0.10,55508,6,27/08/2026 10:19:16 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,64,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,128,0,0,32,0,0,0,0,0,0,0,0,No Label
172.18.0.7-172.18.0.10-7777-39080-6,172.18.0.10,39080,172.18.0.7,7777,6,27/08/2026 10:19:16 PM,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,64,0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
172.18.0.7-172.18.0.10-7777-39080-6,172.18.0.7,7777,172.18.0.10,39080,6,27/08/2026 10:19:16 PM,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,64,0,666666.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,128,0,0,32,0,0,0,0,0,0,0,0,No Label
172.18.0.4-172.18.0.10-7777-34270-6,172.18.0.10,34270,172.18.0.4,7777,6,27/08/2026 10:19:16 PM,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,64,0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
172.18.0.4-172.18.0.10-7777-34270-6,172.18.0.4,7777,172.18.0.10,34270,6,27/08/2026 10:19:16 PM,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,64,0,666666.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,128,0,0,32,0,0,0,0,0,0,0,0,No Label
172.18.0.6-172.18.0.10-7777-40370-6,172.18.0.10,40370,172.18.0.6,7777,6,27/08/2026 10:19:16 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,399999.99999999994,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,64,0,399999.99999999994,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
