Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.3.20-10.10.4.10-39113-10051-6,10.10.3.20,39113,10.10.4.10,10051,6,26/08/2026 11:23:11 PM,507,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3944.7731755424065,507.0,0.0,507.0,507.0,507.0,507.0,0.0,507.0,507.0,0,0,0,0,0,0,0,0,0,64,0,3944.7731755424065,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-47713-10051-6,10.10.3.20,47713,10.10.4.10,10051,6,26/08/2026 11:23:16 PM,3959,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,45718.61581207376,1768.1232634503663,659.8333333333333,700.9226538403981,1416.0,0.0,2786.0,1393.0,132.93607486307093,1487.0,1299.0,2543.0,847.6666666666667,1466.4700246964933,2541.0,0.0,0,0,0,0,104,136,757.7671129072999,1010.3561505430665,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787775796008404.0,1325.7138643010414,1787775796009134.0,1787775796006417.0,No Label
10.10.3.20-10.10.4.10-47713-10051-6,10.10.3.20,47713,10.10.4.10,10051,6,26/08/2026 11:23:16 PM,245,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8163.265306122449,245.0,0.0,245.0,245.0,245.0,245.0,0.0,245.0,245.0,0,0,0,0,0,0,0,0,0,64,0,8163.265306122449,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-50241-10051-6,10.10.3.20,50241,10.10.4.10,10051,6,26/08/2026 11:23:21 PM,4658,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,38857.87891799056,1502.7908973808503,776.3333333333334,842.6369720506374,1818.0,0.0,3296.0,1648.0,240.41630560342617,1818.0,1478.0,3242.0,1080.6666666666665,1870.9036141216181,3241.0,0.0,0,0,0,0,104,136,644.0532417346501,858.7376556462001,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787775801009584.0,1544.0287130318097,1787775801010523.0,1787775801007288.0,No Label
10.10.3.20-10.10.4.10-50241-10051-6,10.10.3.20,50241,10.10.4.10,10051,6,26/08/2026 11:23:21 PM,418,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4784.688995215311,418.0,0.0,418.0,418.0,418.0,418.0,0.0,418.0,418.0,0,0,0,0,0,0,0,0,0,64,0,4784.688995215311,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-48021-10051-6,10.10.3.20,48021,10.10.4.10,10051,6,26/08/2026 11:23:21 PM,7322,3,4,1141.0,97.0,1141.0,0.0,380.3333333333333,658.7566571453631,97.0,0.0,24.25,48.49999999999999,169079.48647910406,956.0229445506692,1220.3333333333335,1405.493887096869,3381.0,0.0,5074.0,2537.0,1193.5962466428923,3381.0,1693.0,5685.0,1895.0,3211.4839249169536,5603.0,0.0,0,0,0,0,104,136,409.72411909314394,546.2988254575253,0.0,1141.0,154.75,399.94812163579417,159958.5,1,2,0,2,6,0,0,0,1.0,176.85714285714286,380.3333333333333,24.25,0,0,0,0,0,0,0,163,0,13,64240,501,1,32,0,0,0,0,1787775801011143.2,2382.886935176181,1787775801012777.0,1787775801007677.0,No Label
10.10.3.20-10.10.4.10-48021-10051-6,10.10.3.20,48021,10.10.4.10,10051,6,26/08/2026 11:23:21 PM,140,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14285.714285714286,140.0,0.0,140.0,140.0,140.0,140.0,0.0,140.0,140.0,0,0,0,0,0,0,0,0,0,64,0,14285.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-47115-10051-6,10.10.3.20,47115,10.10.4.10,10051,6,26/08/2026 11:23:26 PM,3662,3,4,178.0,97.0,178.0,0.0,59.333333333333336,102.76834791575338,97.0,0.0,24.25,48.49999999999999,75095.57618787549,1911.5237575095578,610.3333333333334,700.392651779462,1603.0,1.0,2223.0,1111.5,808.2230508962239,1683.0,540.0,2059.0,686.3333333333333,1109.157488066205,1966.0,1.0,0,0,0,0,104,136,819.2244675040962,1092.2992900054614,0.0,178.0,34.375,67.23081245126481,4519.982142857143,1,2,0,2,6,0,0,0,1.0,39.285714285714285,59.333333333333336,24.25,0,0,0,0,0,0,0,25,0,13,64240,508,1,32,0,0,0,0,1787775806007294.8,1267.260521426698,1787775806008432.0,1787775806005483.0,No Label
10.10.3.20-10.10.4.10-47115-10051-6,10.10.3.20,47115,10.10.4.10,10051,6,26/08/2026 11:23:26 PM,191,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10471.204188481675,191.0,0.0,191.0,191.0,191.0,191.0,0.0,191.0,191.0,0,0,0,0,0,0,0,0,0,64,0,10471.204188481675,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-33393-10051-6,10.10.3.20,33393,10.10.4.10,10051,6,26/08/2026 11:23:26 PM,5527,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,32748.326397684097,1266.5098606839153,921.1666666666667,1128.1296763522653,2796.0,1.0,4059.0,2029.5,1083.9946955589774,2796.0,1263.0,4308.0,1436.0,2485.492908861339,4306.0,1.0,0,0,0,0,104,136,542.7899402931066,723.7199203908087,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787775806010466.0,1882.6625981129316,1787775806011814.0,1787775806007798.0,No Label
10.10.3.20-10.10.4.10-33393-10051-6,10.10.3.20,33393,10.10.4.10,10051,6,26/08/2026 11:23:26 PM,108,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,18518.51851851852,108.0,0.0,108.0,108.0,108.0,108.0,0.0,108.0,108.0,0,0,0,0,0,0,0,0,0,64,0,18518.51851851852,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-45129-10051-6,10.10.3.20,45129,10.10.4.10,10051,6,26/08/2026 11:23:31 PM,4436,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,40802.52479711452,1577.9981965734896,739.3333333333334,712.088103163272,1727.0,1.0,2937.0,1468.5,365.57420587344507,1727.0,1210.0,3313.0,1104.3333333333335,1676.048129778299,3033.0,1.0,0,0,0,0,104,136,676.2849413886385,901.7132551848513,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787775811007417.5,1409.4816718685395,1787775811008488.0,1787775811005359.0,No Label
10.10.3.20-10.10.4.10-45129-10051-6,10.10.3.20,45129,10.10.4.10,10051,6,26/08/2026 11:23:31 PM,1706,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1172.3329425556858,1706.0,0.0,1706.0,1706.0,1706.0,1706.0,0.0,1706.0,1706.0,0,0,0,0,0,0,0,0,0,64,0,1172.3329425556858,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-57495-10051-6,10.10.3.20,57495,10.10.4.10,10051,6,26/08/2026 11:23:31 PM,6617,3,4,230.0,98.0,230.0,0.0,76.66666666666667,132.7905619136139,98.0,0.0,24.5,49.00000000000001,49569.29121958592,1057.8812150521385,1102.8333333333335,1617.273683291318,4190.0,1.0,5201.0,2600.5,2247.8924573920344,4190.0,1011.0,5672.0,1890.6666666666665,3248.7801300385554,5642.0,1.0,0,0,0,0,104,136,453.37766359377366,604.5035514583649,0.0,230.0,41.0,83.7137981458254,7008.0,1,2,0,2,6,0,0,0,1.0,46.857142857142854,76.66666666666667,24.5,0,0,0,0,0,0,0,32,0,14,64240,508,1,32,0,0,0,0,1787775811008655.0,2471.9454130299882,1787775811010678.0,1787775811005514.0,No Label
10.10.3.20-10.10.4.10-57495-10051-6,10.10.3.20,57495,10.10.4.10,10051,6,26/08/2026 11:23:31 PM,307,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6514.657980456026,307.0,0.0,307.0,307.0,307.0,307.0,0.0,307.0,307.0,0,0,0,0,0,0,0,0,0,64,0,6514.657980456026,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-47247-10051-6,10.10.3.20,47247,10.10.4.10,10051,6,26/08/2026 11:23:36 PM,4443,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,40738.239927976596,1575.5120414134594,740.5,811.7326530330045,1935.0,0.0,3197.0,1598.5,475.88286373854646,1935.0,1262.0,3315.0,1105.0,1913.050182300506,3314.0,0.0,0,0,0,0,104,136,675.219446320054,900.2925950934053,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787775816008374.5,1426.05910934061,1787775816009347.0,1787775816006283.0,No Label
10.10.3.20-10.10.4.10-47247-10051-6,10.10.3.20,47247,10.10.4.10,10051,6,26/08/2026 11:23:36 PM,266,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7518.796992481202,266.0,0.0,266.0,266.0,266.0,266.0,0.0,266.0,266.0,0,0,0,0,0,0,0,0,0,64,0,7518.796992481202,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-47137-10051-6,10.10.3.20,47137,10.10.4.10,10051,6,26/08/2026 11:23:36 PM,4866,3,4,238.0,98.0,238.0,0.0,79.33333333333333,137.40936406713095,98.0,0.0,24.5,49.00000000000001,69050.55487053022,1438.5532264693795,811.0,823.3937089873834,2239.0,1.0,3378.0,1689.0,777.8174593052023,2239.0,1139.0,3821.0,1273.6666666666665,1788.0783912718516,3318.0,1.0,0,0,0,0,104,136,616.5228113440197,822.0304151253597,0.0,238.0,42.0,86.30179604156567,7448.0,1,2,0,2,6,0,0,0,1.0,48.0,79.33333333333333,24.5,0,0,0,0,0,0,0,34,0,14,64240,508,1,32,0,0,0,0,1787775816008575.5,1668.7107798137658,1787775816010110.0,1787775816006324.0,No Label
10.10.3.20-10.10.4.10-47137-10051-6,10.10.3.20,47137,10.10.4.10,10051,6,26/08/2026 11:23:36 PM,146,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13698.630136986301,146.0,0.0,146.0,146.0,146.0,146.0,0.0,146.0,146.0,0,0,0,0,0,0,0,0,0,64,0,13698.630136986301,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-60773-10051-6,10.10.3.20,60773,10.10.4.10,10051,6,26/08/2026 11:23:41 PM,6011,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,30111.462319081686,1164.5316918981866,1001.8333333333334,1316.520477116352,3538.0,1.0,4806.0,2403.0,1605.1323932934629,3538.0,1268.0,4880.0,1626.6666666666665,2536.1554237335954,4549.0,1.0,0,0,0,0,104,136,499.0850108135086,665.4466810846781,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787775821009347.0,2329.4653177642863,1787775821011462.0,1787775821006463.0,No Label
10.10.3.20-10.10.4.10-43067-10051-6,10.10.3.20,43067,10.10.4.10,10051,6,26/08/2026 11:23:41 PM,5864,3,4,259.0,98.0,259.0,0.0,86.33333333333333,149.53371972011308,98.0,0.0,24.5,49.00000000000001,60879.94542974079,1193.724420190996,977.3333333333333,1231.533461448233,3299.0,0.0,4370.0,2185.0,1575.4339084836279,3299.0,1071.0,4882.0,1627.3333333333335,2535.7098282992347,4549.0,0.0,0,0,0,0,104,136,511.5961800818554,682.1282401091405,0.0,259.0,44.625,93.16182157944314,8679.124999999998,1,2,0,2,6,0,0,0,1.0,51.0,86.33333333333333,24.5,0,0,0,0,0,0,0,37,0,14,64240,508,1,32,0,0,0,0,1787775821009300.2,2120.0627693144684,1787775821011177.0,1787775821006563.0,No Label
10.10.3.20-10.10.4.10-60773-10051-6,10.10.3.20,60773,10.10.4.10,10051,6,26/08/2026 11:23:41 PM,121,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16528.92561983471,121.0,0.0,121.0,121.0,121.0,121.0,0.0,121.0,121.0,0,0,0,0,0,0,0,0,0,64,0,16528.92561983471,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-43067-10051-6,10.10.3.20,43067,10.10.4.10,10051,6,26/08/2026 11:23:41 PM,251,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7968.127490039841,251.0,0.0,251.0,251.0,251.0,251.0,0.0,251.0,251.0,0,0,0,0,0,0,0,0,0,64,0,7968.127490039841,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-36383-10051-6,10.10.3.20,36383,10.10.4.10,10051,6,26/08/2026 11:23:46 PM,6517,3,4,267.0,97.0,267.0,0.0,89.0,154.1525218736301,97.0,0.0,24.25,48.49999999999999,55853.920515574646,1074.1138560687432,1086.1666666666667,1501.4181851391925,3883.0,0.0,5105.0,2552.5,1881.611144737403,3883.0,1222.0,5389.0,1796.3333333333335,3110.474615445902,5388.0,0.0,0,0,0,0,104,136,460.3345097437471,613.7793463249961,0.0,267.0,45.5,95.71982926377227,9162.285714285714,1,2,0,2,6,0,0,0,1.0,52.0,89.0,24.25,0,0,0,0,0,0,0,38,0,13,64240,507,1,32,0,0,0,0,1787775826009538.0,2372.1272186935225,1787775826011433.0,1787775826006421.0,No Label
10.10.3.20-10.10.4.10-36383-10051-6,10.10.3.20,36383,10.10.4.10,10051,6,26/08/2026 11:23:46 PM,194,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10309.278350515464,194.0,0.0,194.0,194.0,194.0,194.0,0.0,194.0,194.0,0,0,0,0,0,0,0,0,0,64,0,10309.278350515464,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-45189-10051-6,10.10.3.20,45189,10.10.4.10,10051,6,26/08/2026 11:23:46 PM,7750,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,23354.83870967742,903.2258064516129,1291.6666666666667,1941.180534279763,5152.0,2.0,6371.0,3185.5,2781.0509704066912,5152.0,1219.0,6598.0,2199.333333333333,3326.957519015434,6027.0,2.0,0,0,0,0,104,136,387.0967741935484,516.1290322580645,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787775826010135.5,3326.852128263794,1787775826013241.0,1787775826006368.0,No Label
